basin_code,basin,category,category_label,CT,yy,mm,dd,hh,MWS,Rp,accumulated_precipitation_mm
EP,Eastern Pacific,TS,Tropical Storm,EP022005,2005,06,22,12,64.75,520.27,24390.5625
EP,Eastern Pacific,TS,Tropical Storm,EP022005,2005,06,22,18,74.0,579.3,19674.375
EP,Eastern Pacific,TS,Tropical Storm,EP022005,2005,06,23,00,83.25,520.78,14834.9375
EP,Eastern Pacific,TS,Tropical Storm,EP022005,2005,06,23,06,83.25,526.23,9123.25
EP,Eastern Pacific,TS,Tropical Storm,EP022005,2005,06,23,12,74.0,336.73,6738.1875
EP,Eastern Pacific,TS,Tropical Storm,EP022005,2005,06,23,18,64.75,403.69,3061.4375
EP,Eastern Pacific,TS,Tropical Storm,EP022007,2007,05,30,12,64.75,760.12,32173.25
EP,Eastern Pacific,TS,Tropical Storm,EP022007,2007,05,30,18,74.0,663.53,36477.6875
EP,Eastern Pacific,TS,Tropical Storm,EP022007,2007,05,31,00,74.0,1070.93,76124.1875
EP,Eastern Pacific,TS,Tropical Storm,EP022007,2007,05,31,06,74.0,847.23,43244.9375
EP,Eastern Pacific,TS,Tropical Storm,EP022007,2007,05,31,12,64.75,735.46,43911.0
EP,Eastern Pacific,TS,Tropical Storm,EP022007,2007,05,31,18,64.75,638.24,41157.0625
EP,Eastern Pacific,TS,Tropical Storm,EP022007,2007,06,01,06,64.75,700.05,27916.5
EP,Eastern Pacific,TS,Tropical Storm,EP022007,2007,06,01,12,83.25,611.14,21444.1875
EP,Eastern Pacific,TS,Tropical Storm,EP022007,2007,06,01,18,83.25,478.79,17000.0625
EP,Eastern Pacific,TS,Tropical Storm,EP022007,2007,06,02,00,83.25,616.88,14202.375
EP,Eastern Pacific,TS,Tropical Storm,EP022007,2007,06,02,06,83.25,610.83,15671.9375
EP,Eastern Pacific,TS,Tropical Storm,EP022007,2007,06,02,12,83.25,538.67,5947.875
EP,Eastern Pacific,TS,Tropical Storm,EP022008,2008,06,27,12,64.75,726.89,29004.375
EP,Eastern Pacific,TS,Tropical Storm,EP022008,2008,06,27,18,83.25,750.18,27282.75
EP,Eastern Pacific,TS,Tropical Storm,EP022008,2008,06,28,00,92.5,598.22,20982.5
EP,Eastern Pacific,TS,Tropical Storm,EP022008,2008,06,28,06,92.5,559.18,19178.625
EP,Eastern Pacific,TS,Tropical Storm,EP022008,2008,06,28,12,83.25,471.7,19486.875
EP,Eastern Pacific,TS,Tropical Storm,EP022008,2008,06,28,18,83.25,480.88,20299.375
EP,Eastern Pacific,TS,Tropical Storm,EP022008,2008,06,29,00,83.25,456.34,22172.4375
