basin_code,basin,category,category_label,CT,yy,mm,dd,hh,MWS,Rp,accumulated_precipitation_mm
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP052010,2010,06,26,06,185.0,487.45,8675.0
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP052011,2011,08,03,06,185.0,496.92,33804.25
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP052011,2011,08,03,12,194.2,500.28,48100.8125
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP052011,2011,08,03,18,212.7,555.3,36167.625
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP052011,2011,08,04,00,212.7,570.61,27322.0
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP052011,2011,08,04,06,194.2,425.42,13075.875
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP052011,2011,08,04,12,185.0,458.56,16170.3125
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP052012,2012,07,10,00,203.5,666.76,36690.375
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP052012,2012,07,10,06,222.0,659.31,27909.625
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP052012,2012,07,10,12,212.7,448.87,31839.875
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP052012,2012,07,10,18,194.2,470.93,20644.875
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP052012,2012,07,11,18,185.0,543.75,15036.6875
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP052012,2012,07,12,00,194.2,458.48,11270.9375
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP052012,2012,07,12,06,185.0,524.89,23634.3125
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP052012,2012,07,12,12,185.0,510.16,19767.875
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP052015,2015,07,15,06,212.7,715.08,29801.875
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP052015,2015,07,15,12,203.5,663.68,33246.6875
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP052015,2015,07,15,18,194.2,458.89,22384.0
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP052016,2016,07,16,12,185.0,165.76,4675.5625
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP052016,2016,07,16,18,194.2,305.97,6564.125
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP052016,2016,07,17,00,185.0,400.09,10495.1875
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP052017,2017,07,09,18,185.0,383.32,14373.5
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP052022,2022,07,11,12,194.4,313.7,13336.569225690386
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP052022,2022,07,11,18,222.12,322.68,12268.53598037723
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP052022,2022,07,12,00,222.12,455.42,8322.604087248968
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP052022,2022,07,12,06,213.12,198.49,6972.538665782369
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP052022,2022,07,12,12,213.12,130.5,5958.690796440002
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP052022,2022,07,12,18,194.4,77.55,2898.813039729721
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP052023,2023,08,03,00,203.76,535.22,21076.479284889123
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP052023,2023,08,03,06,213.12,504.38,35400.77993360261
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP052023,2023,08,03,12,203.76,492.15,39877.06177776761
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP052023,2023,08,03,18,194.4,657.71,52890.126459726365
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP052023,2023,08,04,00,222.12,603.14,30590.759309748013
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP052023,2023,08,04,06,213.12,591.52,19405.56014402362
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP052023,2023,08,04,12,194.4,590.55,29411.4760531502
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP052023,2023,08,04,18,185.04,674.69,43147.03439347871
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP052023,2023,08,05,18,213.12,872.37,36781.793827691
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP062000,2000,07,25,06,185.0,645.64,31433.3125
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP062000,2000,07,25,12,194.2,633.46,32812.8125
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP062000,2000,07,25,18,203.5,452.5,25455.875
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP062000,2000,07,26,00,203.5,487.67,18800.4375
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP062000,2000,07,26,06,194.2,481.19,12622.5625
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP062000,2000,07,26,12,194.2,233.36,6997.375
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP062000,2000,07,26,18,194.2,420.46,11368.1875
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP062000,2000,07,27,00,185.0,213.05,8697.875
EP,Eastern Pacific,MAJ_HUR,Major Hurricane,EP062002,2002,07,24,12,203.5,725.37,51946.8125
